Country_Code,Country_Name,Year,Production_KTOE,Production_BOPD
AGO,Angola,1990,23826.95,471774
AGO,Angola,1991,24992.93,494860
AGO,Angola,1992,27691.41,548290
AGO,Angola,1993,25370.69,502340
AGO,Angola,1994,27685.29,548169
AGO,Angola,1995,31008.63,613971
AGO,Angola,1996,34252.32,678196
AGO,Angola,1997,35886.94,710561
AGO,Angola,1998,37145.82,735487
AGO,Angola,1999,37626.71,745009
AGO,Angola,2000,37598.12,744443
AGO,Angola,2001,37234.65,737246
AGO,Angola,2002,44969.7,890400
AGO,Angola,2003,44651.16,884093
AGO,Angola,2004,50481.03,999524
AGO,Angola,2005,63622.26,1259721
AGO,Angola,2006,71973.99,1425085
AGO,Angola,2007,86690.61,1716474
AGO,Angola,2008,97302.82,1926596
AGO,Angola,2009,92346.92,1828469
AGO,Angola,2010,89725.0,1776555
AGO,Angola,2011,82598.46,1635450
AGO,Angola,2012,87226.63,1727087
AGO,Angola,2013,87578.87,1734062
AGO,Angola,2014,85338.81,1689708
AGO,Angola,2015,90844.01,1798711
AGO,Angola,2016,86219.93,1707155
AGO,Angola,2017,82888.42,1641191
ALB,Albania,1990,1067.0,21127
ALB,Albania,1991,845.0,16731
ALB,Albania,1992,585.0,11583
ALB,Albania,1993,568.0,11246
ALB,Albania,1994,535.0,10593
ALB,Albania,1995,521.0,10316
ALB,Albania,1996,489.0,9682
ALB,Albania,1997,360.0,7128
ALB,Albania,1998,365.0,7227
ALB,Albania,1999,328.0,6494
ALB,Albania,2000,314.0,6217
ALB,Albania,2001,308.0,6098
ALB,Albania,2002,371.0,7346
ALB,Albania,2003,360.0,7128
ALB,Albania,2004,443.0,8771
ALB,Albania,2005,418.0,8276
ALB,Albania,2006,500.0,9900
ALB,Albania,2007,564.0,11167
ALB,Albania,2008,578.0,11444
ALB,Albania,2009,577.0,11425
ALB,Albania,2010,744.0,14731
ALB,Albania,2011,895.0,17721
ALB,Albania,2012,1031.0,20414
ALB,Albania,2013,1207.0,23899
ALB,Albania,2014,1368.0,27086
ALB,Albania,2015,1279.0,25324
ALB,Albania,2016,1056.0,20909
ALB,Albania,2017,959.0,18988
ARE,United Arab Emirates,1990,88981.11,1761826
ARE,United Arab Emirates,1991,102389.31,2027308
ARE,United Arab Emirates,1992,109558.13,2169251
ARE,United Arab Emirates,1993,105587.89,2090640
ARE,United Arab Emirates,1994,105940.12,2097614
ARE,United Arab Emirates,1995,105073.8,2080461
ARE,United Arab Emirates,1996,105685.62,2092575
ARE,United Arab Emirates,1997,110586.32,2189609
ARE,United Arab Emirates,1998,112220.22,2221960
ARE,United Arab Emirates,1999,100220.95,1984375
ARE,United Arab Emirates,2000,109368.78,2165502
ARE,United Arab Emirates,2001,104643.18,2071935
ARE,United Arab Emirates,2002,97848.99,1937410
ARE,United Arab Emirates,2003,109965.33,2177314
ARE,United Arab Emirates,2004,114955.61,2276121
ARE,United Arab Emirates,2005,116324.83,2303232
ARE,United Arab Emirates,2006,125619.25,2487261
ARE,United Arab Emirates,2007,123711.5,2449488
ARE,United Arab Emirates,2008,126168.98,2498146
ARE,United Arab Emirates,2009,113651.54,2250300
ARE,United Arab Emirates,2010,117808.07,2332600
ARE,United Arab Emirates,2011,129974.3,2573491
ARE,United Arab Emirates,2012,134854.63,2670122
ARE,United Arab Emirates,2013,141786.26,2807368
ARE,United Arab Emirates,2014,141618.28,2804042
ARE,United Arab Emirates,2015,151518.42,3000065
ARE,United Arab Emirates,2016,156965.79,3107923
ARE,United Arab Emirates,2017,150944.26,2988696
ARG,Argentina,1990,24741.0,489872
ARG,Argentina,1991,25330.0,501534
ARG,Argentina,1992,28553.0,565349
ARG,Argentina,1993,30486.0,603623
ARG,Argentina,1994,34278.0,678704
ARG,Argentina,1995,36939.0,731392
ARG,Argentina,1996,40311.0,798158
ARG,Argentina,1997,42837.0,848173
ARG,Argentina,1998,43513.0,861557
ARG,Argentina,1999,41045.0,812691
ARG,Argentina,2000,39530.0,782694
ARG,Argentina,2001,40089.0,793762
ARG,Argentina,2002,38744.0,767131
ARG,Argentina,2003,37079.0,734164
ARG,Argentina,2004,35551.0,703910
ARG,Argentina,2005,33934.0,671893
ARG,Argentina,2006,33850.0,670230
ARG,Argentina,2007,32945.0,652311
ARG,Argentina,2008,32323.0,639995
ARG,Argentina,2009,32002.0,633640
ARG,Argentina,2010,31274.0,619225
ARG,Argentina,2011,29861.0,591248
ARG,Argentina,2012,28324.0,560815
ARG,Argentina,2013,26978.0,534164
ARG,Argentina,2014,27484.0,544183
ARG,Argentina,2015,27496.0,544421
ARG,Argentina,2016,26440.0,523512
ARG,Argentina,2017,24766.0,490367
ARM,Armenia,1990,0.0,0
ARM,Armenia,1991,0.0,0
ARM,Armenia,1992,0.0,0
ARM,Armenia,1993,0.0,0
ARM,Armenia,1994,0.0,0
ARM,Armenia,1995,0.0,0
ARM,Armenia,1996,0.0,0
ARM,Armenia,1997,0.0,0
ARM,Armenia,1998,0.0,0
ARM,Armenia,1999,0.0,0
ARM,Armenia,2000,0.0,0
ARM,Armenia,2001,0.0,0
ARM,Armenia,2002,0.0,0
ARM,Armenia,2003,0.0,0
ARM,Armenia,2004,0.0,0
ARM,Armenia,2005,0.0,0
ARM,Armenia,2006,0.0,0
ARM,Armenia,2007,0.0,0
ARM,Armenia,2008,0.0,0
ARM,Armenia,2009,0.0,0
ARM,Armenia,2010,0.0,0
ARM,Armenia,2011,0.0,0
ARM,Armenia,2012,0.0,0
ARM,Armenia,2013,0.0,0
ARM,Armenia,2014,0.0,0
ARM,Armenia,2015,0.0,0
ARM,Armenia,2016,0.0,0
ARM,Armenia,2017,0.0,0
AUS,Australia,1990,26752.6,529701
AUS,Australia,1991,26717.94,529015
AUS,Australia,1992,23439.13,464095
AUS,Australia,1993,22940.11,454214
AUS,Australia,1994,21286.52,421473
AUS,Australia,1995,22718.44,449825
AUS,Australia,1996,20539.57,406683
AUS,Australia,1997,20494.4,405789
AUS,Australia,1998,22008.26,435764
AUS,Australia,1999,16551.63,327722
AUS,Australia,2000,25081.16,496607
AUS,Australia,2001,26611.83,526914
AUS,Australia,2002,30307.71,600093
AUS,Australia,2003,29403.18,582183
AUS,Australia,2004,25785.04,510544
AUS,Australia,2005,22928.55,453985
AUS,Australia,2006,20414.55,404208
AUS,Australia,2007,23214.31,459643
AUS,Australia,2008,21500.84,425717
AUS,Australia,2009,22170.04,438967
AUS,Australia,2010,23141.82,458208
AUS,Australia,2011,22232.03,440194
AUS,Australia,2012,20728.67,410428
AUS,Australia,2013,17979.35,355991
AUS,Australia,2014,16925.63,335127
AUS,Australia,2015,16159.77,319963
AUS,Australia,2016,15783.67,312517
AUS,Australia,2017,13563.83,268564
AUT,Austria,1990,1166.34,23094
AUT,Austria,1991,1299.32,25727
AUT,Austria,1992,1197.81,23717
AUT,Austria,1993,1171.42,23194
AUT,Austria,1994,1115.59,22089
AUT,Austria,1995,1050.62,20802
AUT,Austria,1996,1006.97,19938
AUT,Austria,1997,986.9,19541
AUT,Austria,1998,973.48,19275
AUT,Austria,1999,1020.28,20202
AUT,Austria,2000,989.32,19589
AUT,Austria,2001,971.45,19235
AUT,Austria,2002,962.31,19054
AUT,Austria,2003,932.87,18471
AUT,Austria,2004,985.66,19516
AUT,Austria,2005,867.91,17185
AUT,Austria,2006,868.92,17205
AUT,Austria,2007,865.88,17144
AUT,Austria,2008,875.01,17325
AUT,Austria,2009,922.72,18270
AUT,Austria,2010,890.24,17627
AUT,Austria,2011,850.65,16843
AUT,Austria,2012,851.66,16863
AUT,Austria,2013,855.72,16943
AUT,Austria,2014,967.39,19154
AUT,Austria,2015,866.89,17164
AUT,Austria,2016,797.86,15798
AUT,Austria,2017,746.1,14773
AZE,Azerbaijan,1990,12061.91,238826
AZE,Azerbaijan,1991,11330.28,224340
AZE,Azerbaijan,1992,10749.39,212838
AZE,Azerbaijan,1993,10020.77,198411
AZE,Azerbaijan,1994,9354.46,185218
AZE,Azerbaijan,1995,8990.66,178015
AZE,Azerbaijan,1996,8934.38,176901
AZE,Azerbaijan,1997,8912.27,176463
AZE,Azerbaijan,1998,11303.14,223802
AZE,Azerbaijan,1999,13719.14,271639
AZE,Azerbaijan,2000,13938.23,275977
AZE,Azerbaijan,2001,14852.78,294085
AZE,Azerbaijan,2002,15283.92,302622
AZE,Azerbaijan,2003,15327.13,303477
AZE,Azerbaijan,2004,15424.62,305407
AZE,Azerbaijan,2005,22103.79,437655
AZE,Azerbaijan,2006,32145.67,636484
AZE,Azerbaijan,2007,41548.37,822658
AZE,Azerbaijan,2008,42400.61,839532
AZE,Azerbaijan,2009,48595.38,962189
AZE,Azerbaijan,2010,48823.51,966705
AZE,Azerbaijan,2011,43661.87,864505
AZE,Azerbaijan,2012,41219.74,816151
AZE,Azerbaijan,2013,40929.3,810400
AZE,Azerbaijan,2014,39639.89,784870
AZE,Azerbaijan,2015,39229.86,776751
AZE,Azerbaijan,2016,38442.95,761170
AZE,Azerbaijan,2017,38881.13,769846
BEL,Belgium,1990,0.0,0
BEL,Belgium,1991,0.0,0
BEL,Belgium,1992,0.0,0
BEL,Belgium,1993,0.0,0
BEL,Belgium,1994,0.0,0
BEL,Belgium,1995,0.0,0
BEL,Belgium,1996,0.0,0
BEL,Belgium,1997,0.0,0
BEL,Belgium,1998,0.0,0
BEL,Belgium,1999,0.0,0
BEL,Belgium,2000,0.0,0
BEL,Belgium,2001,0.0,0
BEL,Belgium,2002,0.0,0
BEL,Belgium,2003,0.0,0
BEL,Belgium,2004,0.0,0
BEL,Belgium,2005,0.0,0
BEL,Belgium,2006,0.0,0
BEL,Belgium,2007,0.0,0
BEL,Belgium,2008,0.0,0
BEL,Belgium,2009,0.0,0
BEL,Belgium,2010,0.0,0
BEL,Belgium,2011,0.0,0
BEL,Belgium,2012,0.0,0
BEL,Belgium,2013,0.0,0
BEL,Belgium,2014,0.0,0
BEL,Belgium,2015,0.0,0
BEL,Belgium,2016,0.0,0
BEL,Belgium,2017,0.0,0
BEN,Benin,1990,209.5,4148
BEN,Benin,1991,200.35,3967
BEN,Benin,1992,138.31,2739
BEN,Benin,1993,156.62,3101
BEN,Benin,1994,131.19,2598
BEN,Benin,1995,96.62,1913
BEN,Benin,1996,81.36,1611
BEN,Benin,1997,67.12,1329
BEN,Benin,1998,51.87,1027
BEN,Benin,1999,0.0,0
BEN,Benin,2000,0.0,0
BEN,Benin,2001,0.0,0
BEN,Benin,2002,0.0,0
BEN,Benin,2003,0.0,0
BEN,Benin,2004,0.0,0
BEN,Benin,2005,0.0,0
BEN,Benin,2006,0.0,0
BEN,Benin,2007,0.0,0
BEN,Benin,2008,0.0,0
BEN,Benin,2009,0.0,0
BEN,Benin,2010,0.0,0
BEN,Benin,2011,0.0,0
BEN,Benin,2012,0.0,0
BEN,Benin,2013,0.0,0
BEN,Benin,2014,0.0,0
BEN,Benin,2015,0.0,0
BEN,Benin,2016,0.0,0
BEN,Benin,2017,0.0,0
BGD,Bangladesh,1990,19.13,379
BGD,Bangladesh,1991,13.09,259
BGD,Bangladesh,1992,10.07,199
BGD,Bangladesh,1993,7.05,140
BGD,Bangladesh,1994,5.04,100
BGD,Bangladesh,1995,0.0,0
BGD,Bangladesh,1996,0.0,0
BGD,Bangladesh,1997,0.0,0
BGD,Bangladesh,1998,0.0,0
BGD,Bangladesh,1999,0.0,0
BGD,Bangladesh,2000,0.0,0
BGD,Bangladesh,2001,0.0,0
BGD,Bangladesh,2002,0.0,0
BGD,Bangladesh,2003,0.0,0
BGD,Bangladesh,2004,0.0,0
BGD,Bangladesh,2005,0.0,0
BGD,Bangladesh,2006,0.0,0
BGD,Bangladesh,2007,0.0,0
BGD,Bangladesh,2008,0.0,0
BGD,Bangladesh,2009,0.0,0
BGD,Bangladesh,2010,0.0,0
BGD,Bangladesh,2011,0.0,0
BGD,Bangladesh,2012,0.0,0
BGD,Bangladesh,2013,0.0,0
BGD,Bangladesh,2014,0.0,0
BGD,Bangladesh,2015,0.0,0
BGD,Bangladesh,2016,0.0,0
BGD,Bangladesh,2017,0.0,0
BGR,Bulgaria,1990,61.08,1209
BGR,Bulgaria,1991,56.41,1117
BGR,Bulgaria,1992,51.55,1021
BGR,Bulgaria,1993,41.82,828
BGR,Bulgaria,1994,35.01,693
BGR,Bulgaria,1995,41.82,828
BGR,Bulgaria,1996,31.12,616
BGR,Bulgaria,1997,27.23,539
BGR,Bulgaria,1998,32.1,636
BGR,Bulgaria,1999,38.9,770
BGR,Bulgaria,2000,40.85,809
BGR,Bulgaria,2001,33.07,655
BGR,Bulgaria,2002,35.99,713
BGR,Bulgaria,2003,29.18,578
BGR,Bulgaria,2004,29.18,578
BGR,Bulgaria,2005,29.18,578
BGR,Bulgaria,2006,27.23,539
BGR,Bulgaria,2007,25.29,501
BGR,Bulgaria,2008,23.34,462
BGR,Bulgaria,2009,24.32,482
BGR,Bulgaria,2010,22.37,443
BGR,Bulgaria,2011,21.4,424
BGR,Bulgaria,2012,23.34,462
BGR,Bulgaria,2013,27.23,539
BGR,Bulgaria,2014,25.29,501
BGR,Bulgaria,2015,24.32,482
BGR,Bulgaria,2016,23.34,462
BGR,Bulgaria,2017,23.34,462
BHR,Bahrain,1990,9553.24,189154
BHR,Bahrain,1991,9555.28,189195
BHR,Bahrain,1992,9520.6,188508
BHR,Bahrain,1993,9485.92,187821
BHR,Bahrain,1994,9168.7,181540
BHR,Bahrain,1995,9237.04,182893
BHR,Bahrain,1996,9312.52,184388
BHR,Bahrain,1997,9500.2,188104
BHR,Bahrain,1998,9596.08,190002
BHR,Bahrain,1999,9279.88,183742
BHR,Bahrain,2000,9517.54,188447
BHR,Bahrain,2001,9277.84,183701
BHR,Bahrain,2002,9399.22,186105
BHR,Bahrain,2003,9596.08,190002
BHR,Bahrain,2004,9557.32,189235
BHR,Bahrain,2005,9488.98,187882
BHR,Bahrain,2006,9322.72,184590
BHR,Bahrain,2007,9372.7,185579
BHR,Bahrain,2008,9317.62,184489
BHR,Bahrain,2009,9267.64,183499
BHR,Bahrain,2010,9249.28,183136
BHR,Bahrain,2011,9677.68,191618
BHR,Bahrain,2012,8820.89,174654
BHR,Bahrain,2013,10049.98,198990
BHR,Bahrain,2014,10294.77,203836
BHR,Bahrain,2015,10249.89,202948
BHR,Bahrain,2016,10303.95,204018
BHR,Bahrain,2017,10022.44,198444
BIH,Bosnia and Herzegovina,1990,0.0,0
BIH,Bosnia and Herzegovina,1991,0.0,0
BIH,Bosnia and Herzegovina,1992,0.0,0
BIH,Bosnia and Herzegovina,1993,0.0,0
BIH,Bosnia and Herzegovina,1994,0.0,0
BIH,Bosnia and Herzegovina,1995,0.0,0
BIH,Bosnia and Herzegovina,1996,0.0,0
BIH,Bosnia and Herzegovina,1997,0.0,0
BIH,Bosnia and Herzegovina,1998,0.0,0
BIH,Bosnia and Herzegovina,1999,0.0,0
BIH,Bosnia and Herzegovina,2000,0.0,0
BIH,Bosnia and Herzegovina,2001,0.0,0
BIH,Bosnia and Herzegovina,2002,0.0,0
BIH,Bosnia and Herzegovina,2003,0.0,0
BIH,Bosnia and Herzegovina,2004,0.0,0
BIH,Bosnia and Herzegovina,2005,0.0,0
BIH,Bosnia and Herzegovina,2006,0.0,0
BIH,Bosnia and Herzegovina,2007,0.0,0
BIH,Bosnia and Herzegovina,2008,0.0,0
BIH,Bosnia and Herzegovina,2009,0.0,0
BIH,Bosnia and Herzegovina,2010,0.0,0
BIH,Bosnia and Herzegovina,2011,0.0,0
BIH,Bosnia and Herzegovina,2012,0.0,0
BIH,Bosnia and Herzegovina,2013,0.0,0
BIH,Bosnia and Herzegovina,2014,0.0,0
BIH,Bosnia and Herzegovina,2015,0.0,0
BIH,Bosnia and Herzegovina,2016,0.0,0
BIH,Bosnia and Herzegovina,2017,0.0,0
BLR,Belarus,1990,2054.2,40673
BLR,Belarus,1991,2070.28,40992
BLR,Belarus,1992,2009.98,39798
BLR,Belarus,1993,2015.01,39897
BLR,Belarus,1994,2009.98,39798
BLR,Belarus,1995,1941.64,38444
BLR,Belarus,1996,1869.28,37012
BLR,Belarus,1997,1831.1,36256
BLR,Belarus,1998,1839.14,36415
BLR,Belarus,1999,1849.18,36614
BLR,Belarus,2000,1860.24,36833
BLR,Belarus,2001,1861.24,36853
BLR,Belarus,2002,1855.22,36733
BLR,Belarus,2003,1829.08,36216
BLR,Belarus,2004,1813.0,35897
BLR,Belarus,2005,1793.91,35519
BLR,Belarus,2006,1788.89,35420
BLR,Belarus,2007,1768.79,35022
BLR,Belarus,2008,1748.69,34624
BLR,Belarus,2009,1728.59,34226
BLR,Belarus,2010,1708.49,33828
BLR,Belarus,2011,1690.4,33470
BLR,Belarus,2012,1668.29,33032
BLR,Belarus,2013,1653.21,32734
BLR,Belarus,2014,1653.21,32734
BLR,Belarus,2015,1653.21,32734
BLR,Belarus,2016,1653.21,32734
BLR,Belarus,2017,1602.96,31739
BOL,Bolivia,1990,1139.53,22563
BOL,Bolivia,1991,1214.04,24038
BOL,Bolivia,1992,1165.4,23075
BOL,Bolivia,1993,1234.74,24448
BOL,Bolivia,1994,1429.32,28301
BOL,Bolivia,1995,1576.29,31211
BOL,Bolivia,1996,1757.42,34797
BOL,Bolivia,1997,1653.92,32748
BOL,Bolivia,1998,1916.8,37953
BOL,Bolivia,1999,1645.64,32584
BOL,Bolivia,2000,1592.85,31538
BOL,Bolivia,2001,1814.34,35924
BOL,Bolivia,2002,1840.21,36436
BOL,Bolivia,2003,2004.78,39695
BOL,Bolivia,2004,2354.6,46621
BOL,Bolivia,2005,2571.95,50925
BOL,Bolivia,2006,2472.59,48957
BOL,Bolivia,2007,2496.4,49429
BOL,Bolivia,2008,2379.44,47113
BOL,Bolivia,2009,2065.84,40904
BOL,Bolivia,2010,2123.8,42051
BOL,Bolivia,2011,2174.52,43055
BOL,Bolivia,2012,2544.01,50371
BOL,Bolivia,2013,2910.39,57626
BOL,Bolivia,2014,3136.02,62093
BOL,Bolivia,2015,2776.88,54982
BOL,Bolivia,2016,2716.85,53794
BOL,Bolivia,2017,2579.2,51068
BRA,Brazil,1990,32549.54,644481
BRA,Brazil,1991,32116.47,635906
BRA,Brazil,1992,32465.98,642826
BRA,Brazil,1993,33169.09,656748
BRA,Brazil,1994,34445.88,682028
BRA,Brazil,1995,35775.66,708358
BRA,Brazil,1996,40521.09,802318
BRA,Brazil,1997,43589.26,863067
BRA,Brazil,1998,50511.25,1000123
BRA,Brazil,1999,56612.5,1120928
BRA,Brazil,2000,63849.52,1264220
BRA,Brazil,2001,66742.7,1321505
BRA,Brazil,2002,75123.97,1487455
BRA,Brazil,2003,77579.53,1536075
BRA,Brazil,2004,76502.41,1514748
BRA,Brazil,2005,84299.23,1669125
BRA,Brazil,2006,89113.84,1764454
BRA,Brazil,2007,90764.92,1797145
BRA,Brazil,2008,94000.85,1861217
BRA,Brazil,2009,100920.86,1998233
BRA,Brazil,2010,106438.36,2107480
BRA,Brazil,2011,108974.94,2157704
BRA,Brazil,2012,107016.76,2118932
BRA,Brazil,2013,104761.23,2074272
BRA,Brazil,2014,116898.16,2314584
BRA,Brazil,2015,126336.14,2501456
BRA,Brazil,2016,130442.62,2582764
BRA,Brazil,2017,135979.13,2692387
BRN,Brunei,1990,7257.23,143693
BRN,Brunei,1991,7707.49,152608
BRN,Brunei,1992,8748.9,173228
BRN,Brunei,1993,8283.33,164010
BRN,Brunei,1994,8407.89,166476
BRN,Brunei,1995,8210.84,162575
BRN,Brunei,1996,7728.93,153033
BRN,Brunei,1997,7542.09,149333
BRN,Brunei,1998,7535.96,149212
BRN,Brunei,1999,8788.72,174017
BRN,Brunei,2000,9674.94,191564
BRN,Brunei,2001,9773.98,193525
BRN,Brunei,2002,10132.35,200621
BRN,Brunei,2003,10340.63,204744
BRN,Brunei,2004,9898.54,195991
BRN,Brunei,2005,10437.63,206665
BRN,Brunei,2006,10512.16,208141
BRN,Brunei,2007,9241.02,182972
BRN,Brunei,2008,9020.49,178606
BRN,Brunei,2009,7818.78,154812
BRN,Brunei,2010,7775.9,153963
BRN,Brunei,2011,7441.01,147332
BRN,Brunei,2012,7432.84,147170
BRN,Brunei,2013,6188.25,122527
BRN,Brunei,2014,5799.25,114825
BRN,Brunei,2015,6060.62,120000
BRN,Brunei,2016,5545.02,109791
BRN,Brunei,2017,5167.25,102312
BWA,Botswana,1990,0.0,0
BWA,Botswana,1991,0.0,0
BWA,Botswana,1992,0.0,0
BWA,Botswana,1993,0.0,0
BWA,Botswana,1994,0.0,0
BWA,Botswana,1995,0.0,0
BWA,Botswana,1996,0.0,0
BWA,Botswana,1997,0.0,0
BWA,Botswana,1998,0.0,0
BWA,Botswana,1999,0.0,0
BWA,Botswana,2000,0.0,0
BWA,Botswana,2001,0.0,0
BWA,Botswana,2002,0.0,0
BWA,Botswana,2003,0.0,0
BWA,Botswana,2004,0.0,0
BWA,Botswana,2005,0.0,0
BWA,Botswana,2006,0.0,0
BWA,Botswana,2007,0.0,0
BWA,Botswana,2008,0.0,0
BWA,Botswana,2009,0.0,0
BWA,Botswana,2010,0.0,0
BWA,Botswana,2011,0.0,0
BWA,Botswana,2012,0.0,0
BWA,Botswana,2013,0.0,0
BWA,Botswana,2014,0.0,0
BWA,Botswana,2015,0.0,0
BWA,Botswana,2016,0.0,0
BWA,Botswana,2017,0.0,0
CAN,Canada,1990,69998.26,1385966
CAN,Canada,1991,68728.91,1360832
CAN,Canada,1992,71553.78,1416765
CAN,Canada,1993,74872.28,1482471
CAN,Canada,1994,77323.09,1530997
CAN,Canada,1995,79944.57,1582902
CAN,Canada,1996,81793.41,1619510
CAN,Canada,1997,86451.78,1711745
CAN,Canada,1998,91123.44,1804244
CAN,Canada,1999,84443.51,1671981
CAN,Canada,2000,89873.51,1779495
CAN,Canada,2001,90223.04,1786416
CAN,Canada,2002,93116.39,1843705
CAN,Canada,2003,101441.78,2008547
CAN,Canada,2004,104830.8,2075650
CAN,Canada,2005,106808.41,2114807
CAN,Canada,2006,115490.48,2286712
CAN,Canada,2007,109452.38,2167157
CAN,Canada,2008,110046.18,2178914
CAN,Canada,2009,103680.0,2052864
CAN,Canada,2010,110424.32,2186402
CAN,Canada,2011,117003.08,2316661
CAN,Canada,2012,127611.66,2526711
CAN,Canada,2013,138333.69,2739007
CAN,Canada,2014,152695.14,3023364
CAN,Canada,2015,158024.98,3128895
CAN,Canada,2016,161526.42,3198223
CAN,Canada,2017,174226.06,3449676
CHE,Switzerland,1990,0.0,0
CHE,Switzerland,1991,0.0,0
CHE,Switzerland,1992,0.0,0
CHE,Switzerland,1993,0.0,0
CHE,Switzerland,1994,0.0,0
CHE,Switzerland,1995,0.0,0
CHE,Switzerland,1996,0.0,0
CHE,Switzerland,1997,0.0,0
CHE,Switzerland,1998,0.0,0
CHE,Switzerland,1999,0.0,0
CHE,Switzerland,2000,0.0,0
CHE,Switzerland,2001,0.0,0
CHE,Switzerland,2002,0.0,0
CHE,Switzerland,2003,0.0,0
CHE,Switzerland,2004,0.0,0
CHE,Switzerland,2005,0.0,0
CHE,Switzerland,2006,0.0,0
CHE,Switzerland,2007,0.0,0
CHE,Switzerland,2008,0.0,0
CHE,Switzerland,2009,0.0,0
CHE,Switzerland,2010,0.0,0
CHE,Switzerland,2011,0.0,0
CHE,Switzerland,2012,0.0,0
CHE,Switzerland,2013,0.0,0
CHE,Switzerland,2014,0.0,0
CHE,Switzerland,2015,0.0,0
CHE,Switzerland,2016,0.0,0
CHE,Switzerland,2017,0.0,0
CHL,Chile,1990,873.32,17292
CHL,Chile,1991,781.55,15475
CHL,Chile,1992,641.33,12698
CHL,Chile,1993,604.21,11963
CHL,Chile,1994,613.49,12147
CHL,Chile,1995,430.99,8534
CHL,Chile,1996,375.31,7431
CHL,Chile,1997,279.42,5533
CHL,Chile,1998,250.55,4961
CHL,Chile,1999,247.46,4900
CHL,Chile,2000,264.99,5247
CHL,Chile,2001,264.99,5247
CHL,Chile,2002,220.65,4369
CHL,Chile,2003,179.41,3552
CHL,Chile,2004,178.25,3529
CHL,Chile,2005,166.64,3299
CHL,Chile,2006,145.79,2887
CHL,Chile,2007,128.09,2536
CHL,Chile,2008,132.41,2622
CHL,Chile,2009,185.26,3668
CHL,Chile,2010,216.02,4277
CHL,Chile,2011,277.59,5496
CHL,Chile,2012,302.91,5998
CHL,Chile,2013,355.14,7032
CHL,Chile,2014,347.75,6885
CHL,Chile,2015,251.78,4985
CHL,Chile,2016,209.47,4148
CHL,Chile,2017,165.1,3269
CHN,China,1990,138306.0,2738459
CHN,China,1991,140992.0,2791642
CHN,China,1992,142097.0,2813521
CHN,China,1993,145174.0,2874445
CHN,China,1994,146082.0,2892424
CHN,China,1995,150044.0,2970871
CHN,China,1996,157334.0,3115213
CHN,China,1997,160741.0,3182672
CHN,China,1998,161000.0,3187800
CHN,China,1999,160000.0,3168000
CHN,China,2000,163000.0,3227400
CHN,China,2001,163959.0,3246388
CHN,China,2002,167000.0,3306600
CHN,China,2003,169600.0,3358080
CHN,China,2004,175873.0,3482285
CHN,China,2005,181353.0,3590789
CHN,China,2006,184766.0,3658367
CHN,China,2007,186318.0,3689096
CHN,China,2008,190440.0,3770712
CHN,China,2009,189490.0,3751902
CHN,China,2010,203014.0,4019677
CHN,China,2011,202876.0,4016945
CHN,China,2012,207478.0,4108064
CHN,China,2013,209919.0,4156396
CHN,China,2014,211429.0,4186294
CHN,China,2015,214556.0,4248209
CHN,China,2016,199685.0,3953763
CHN,China,2017,191506.0,3791819
CIV,Ivory Coast,1990,92.64,1834
CIV,Ivory Coast,1991,61.08,1209
CIV,Ivory Coast,1992,298.28,5906
CIV,Ivory Coast,1993,329.84,6531
CIV,Ivory Coast,1994,341.03,6752
CIV,Ivory Coast,1995,351.21,6954
CIV,Ivory Coast,1996,811.35,16065
CIV,Ivory Coast,1997,735.0,14553
CIV,Ivory Coast,1998,530.38,10502
CIV,Ivory Coast,1999,494.75,9796
CIV,Ivory Coast,2000,370.56,7337
CIV,Ivory Coast,2001,307.44,6087
CIV,Ivory Coast,2002,762.49,15097
CIV,Ivory Coast,2003,1074.0,21265
CIV,Ivory Coast,2004,1325.45,26244
CIV,Ivory Coast,2005,2080.81,41200
CIV,Ivory Coast,2006,3191.46,63191
CIV,Ivory Coast,2007,2461.55,48739
CIV,Ivory Coast,2008,2323.1,45997
CIV,Ivory Coast,2009,2318.01,45897
CIV,Ivory Coast,2010,2007.51,39749
CIV,Ivory Coast,2011,1708.22,33823
CIV,Ivory Coast,2012,1485.28,29409
CIV,Ivory Coast,2013,1276.58,25276
CIV,Ivory Coast,2014,965.07,19108
CIV,Ivory Coast,2015,1373.29,27191
CIV,Ivory Coast,2016,2043.14,40454
CIV,Ivory Coast,2017,1654.26,32754
CMR,Cameroon,1990,6926.61,137147
CMR,Cameroon,1991,6572.72,130140
CMR,Cameroon,1992,6572.72,130140
CMR,Cameroon,1993,6065.73,120101
CMR,Cameroon,1994,5966.36,118134
CMR,Cameroon,1995,5189.63,102755
CMR,Cameroon,1996,5527.29,109440
CMR,Cameroon,1997,6016.04,119118
CMR,Cameroon,1998,6229.99,123354
CMR,Cameroon,1999,5827.44,115383
CMR,Cameroon,2000,5863.94,116106
CMR,Cameroon,2001,5302.19,104983
CMR,Cameroon,2002,5538.45,109661
CMR,Cameroon,2003,5255.54,104060
CMR,Cameroon,2004,5008.13,99161
CMR,Cameroon,2005,4594.42,90970
CMR,Cameroon,2006,4682.64,92716
CMR,Cameroon,2007,4437.25,87858
CMR,Cameroon,2008,4362.21,86372
CMR,Cameroon,2009,3809.58,75430
CMR,Cameroon,2010,3350.24,66335
CMR,Cameroon,2011,3038.95,60171
CMR,Cameroon,2012,3146.43,62299
CMR,Cameroon,2013,3414.13,67600
